Handle,Title,Image_Position,Filename,FAL_URL,Local_Path,Alt_Text,Prompt,Status
format-high-back-weight-sensing-synchro-tilter-mesh-seat-and-back-mvl3197-copy,"Format+ | High Back Weight Sensing Synchro-Tilter, Mesh Seat and Back",2,format-high-back-weight-sensing-synchro-tilter-mesh-seat-and-back-mvl3197-copy-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2c8/JmabvFyWbjxH87zmHZIWT.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/format-high-back-weight-sensing-synchro-tilter-mesh-seat-and-back-mvl3197-copy-gen-2.jpg,"Format+ | High Back Weight Sensing Synchro-Tilter, Mesh Seat and Back - Studio White","Professional product photography of Format+ | High Back Weight Sensing Synchro-Tilter, Mesh Seat and Back on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
format-high-back-weight-sensing-synchro-tilter-mesh-seat-and-back-mvl3197-copy,"Format+ | High Back Weight Sensing Synchro-Tilter, Mesh Seat and Back",3,format-high-back-weight-sensing-synchro-tilter-mesh-seat-and-back-mvl3197-copy-gen-3.jpg,https://v3b.fal.media/files/b/0a97b2c8/rY11PRSDJf0Z0s9-4V1Ut.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/format-high-back-weight-sensing-synchro-tilter-mesh-seat-and-back-mvl3197-copy-gen-3.jpg,"Format+ | High Back Weight Sensing Synchro-Tilter, Mesh Seat and Back - Office Setting","Format+ | High Back Weight Sensing Synchro-Tilter, Mesh Seat and Back in a bright modern Canadian open-plan office environment, warm natural window light, contemporary neutral decor. No people, no text overlays.",GENERATED
format-high-back-weight-sensing-synchro-tilter-mesh-seat-and-back-mvl3197-copy,"Format+ | High Back Weight Sensing Synchro-Tilter, Mesh Seat and Back",4,format-high-back-weight-sensing-synchro-tilter-mesh-seat-and-back-mvl3197-copy-gen-4.jpg,https://v3b.fal.media/files/b/0a97b2c8/nzrrlYAQSmMmQ5Ge6x2LT.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/format-high-back-weight-sensing-synchro-tilter-mesh-seat-and-back-mvl3197-copy-gen-4.jpg,"Format+ | High Back Weight Sensing Synchro-Tilter, Mesh Seat and Back - Detail Close-Up","Close-up detail shot of Format+ | High Back Weight Sensing Synchro-Tilter, Mesh Seat and Back, shallow depth of field, editorial style, studio lighting, emphasis on material texture and craftsmanship. No people, no text overlays.",GENERATED
raven-high-back-heavy-duty-synchro-tilter-chair-otg10703b,Raven High Back Heavy Duty Synchro-Tilter Chair OTG10703B,2,raven-high-back-heavy-duty-synchro-tilter-chair-otg10703b-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2c8/I0kdz5Ya9Gp0OX6iMZLr4.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/raven-high-back-heavy-duty-synchro-tilter-chair-otg10703b-gen-2.jpg,Raven High Back Heavy Duty Synchro-Tilter Chair OTG10703B - Studio White,"Professional product photography of Raven High Back Heavy Duty Synchro-Tilter Chair OTG10703B on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
raven-high-back-heavy-duty-synchro-tilter-chair-otg10703b,Raven High Back Heavy Duty Synchro-Tilter Chair OTG10703B,3,raven-high-back-heavy-duty-synchro-tilter-chair-otg10703b-gen-3.jpg,https://v3b.fal.media/files/b/0a97b2c8/6vb2KqzLJmt4Nn22FwWBB.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/raven-high-back-heavy-duty-synchro-tilter-chair-otg10703b-gen-3.jpg,Raven High Back Heavy Duty Synchro-Tilter Chair OTG10703B - Office Setting,"Raven High Back Heavy Duty Synchro-Tilter Chair OTG10703B in a bright modern Canadian open-plan office environment, warm natural window light, contemporary neutral decor. No people, no text overlays.",GENERATED
raven-high-back-heavy-duty-synchro-tilter-chair-otg10703b,Raven High Back Heavy Duty Synchro-Tilter Chair OTG10703B,4,raven-high-back-heavy-duty-synchro-tilter-chair-otg10703b-gen-4.jpg,https://v3b.fal.media/files/b/0a97b2c9/DWRZQgFydcIh7Xl2fiemO.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/raven-high-back-heavy-duty-synchro-tilter-chair-otg10703b-gen-4.jpg,Raven High Back Heavy Duty Synchro-Tilter Chair OTG10703B - Detail Close-Up,"Close-up detail shot of Raven High Back Heavy Duty Synchro-Tilter Chair OTG10703B, shallow depth of field, editorial style, studio lighting, emphasis on material texture and craftsmanship. No people, no text overlays.",GENERATED
gaming-chair,Gaming Chair,2,gaming-chair-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2c9/FKIZ20pzaNF3qlDxqViw9.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/gaming-chair-gen-2.jpg,Gaming Chair - Studio White,"Professional product photography of Gaming Chair on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
gaming-chair,Gaming Chair,3,gaming-chair-gen-3.jpg,https://v3b.fal.media/files/b/0a97b2c9/LvL3ywTRZ7EY2JDzcdY2W.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/gaming-chair-gen-3.jpg,Gaming Chair - Office Setting,"Gaming Chair in a bright modern Canadian open-plan office environment, warm natural window light, contemporary neutral decor. No people, no text overlays.",GENERATED
gaming-chair,Gaming Chair,4,gaming-chair-gen-4.jpg,https://v3b.fal.media/files/b/0a97b2c9/saH2xkRYh5BH_P0hfk3Nq.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/gaming-chair-gen-4.jpg,Gaming Chair - Detail Close-Up,"Close-up detail shot of Gaming Chair, shallow depth of field, editorial style, studio lighting, emphasis on material texture and craftsmanship. No people, no text overlays.",GENERATED
mobile-drawer-unit-with-locks-inv-mpuf,Mobile Drawer Unit with Locks INV-MPUF,2,mobile-drawer-unit-with-locks-inv-mpuf-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2c9/_jeO-gwYiG2u5QkZnWE0x.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/mobile-drawer-unit-with-locks-inv-mpuf-gen-2.jpg,Mobile Drawer Unit with Locks INV-MPUF - Studio White,"Professional product photography of Mobile Drawer Unit with Locks INV-MPUF on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
mobile-drawer-unit-with-locks-inv-mpuf,Mobile Drawer Unit with Locks INV-MPUF,3,mobile-drawer-unit-with-locks-inv-mpuf-gen-3.jpg,https://v3b.fal.media/files/b/0a97b2ca/vdc2rDE73FjZcsGz72Oyn.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/mobile-drawer-unit-with-locks-inv-mpuf-gen-3.jpg,Mobile Drawer Unit with Locks INV-MPUF - Office Setting,"Mobile Drawer Unit with Locks INV-MPUF in a bright modern Canadian open-plan office environment, warm natural window light, contemporary neutral decor. No people, no text overlays.",GENERATED
mobile-drawer-unit-with-locks-inv-mpuf,Mobile Drawer Unit with Locks INV-MPUF,4,mobile-drawer-unit-with-locks-inv-mpuf-gen-4.jpg,https://v3b.fal.media/files/b/0a97b2ca/PYqWGwn2GGihmYvXyzsTu.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/mobile-drawer-unit-with-locks-inv-mpuf-gen-4.jpg,Mobile Drawer Unit with Locks INV-MPUF - Detail Close-Up,"Close-up detail shot of Mobile Drawer Unit with Locks INV-MPUF, shallow depth of field, editorial style, studio lighting, emphasis on material texture and craftsmanship. No people, no text overlays.",GENERATED
jax-keyboard-tray,JAX Keyboard Tray,2,jax-keyboard-tray-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2ca/qXHLnOh1ohppWkFI1cliV.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/jax-keyboard-tray-gen-2.jpg,JAX Keyboard Tray - Studio White,"Professional product photography of JAX Keyboard Tray on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
jax-keyboard-tray,JAX Keyboard Tray,3,jax-keyboard-tray-gen-3.jpg,https://v3b.fal.media/files/b/0a97b2ca/r920cHXEa7IVv1NQW0JfK.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/jax-keyboard-tray-gen-3.jpg,JAX Keyboard Tray - Office Setting,"JAX Keyboard Tray in a bright modern Canadian open-plan office environment, warm natural window light, contemporary neutral decor. No people, no text overlays.",GENERATED
jax-keyboard-tray,JAX Keyboard Tray,4,jax-keyboard-tray-gen-4.jpg,https://v3b.fal.media/files/b/0a97b2ca/xDzMwS_SEJ_C3zhd_Su5F.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/jax-keyboard-tray-gen-4.jpg,JAX Keyboard Tray - Detail Close-Up,"Close-up detail shot of JAX Keyboard Tray, shallow depth of field, editorial style, studio lighting, emphasis on material texture and craftsmanship. No people, no text overlays.",GENERATED
nesting-training-table-8-colour-choices,Nesting Training Table (8 Colour Choices),2,nesting-training-table-8-colour-choices-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2ca/EyITiDVfC9SobcOy1zN1n.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/nesting-training-table-8-colour-choices-gen-2.jpg,Nesting Training Table (8 Colour Choices) - Studio White,"Professional product photography of Nesting Training Table (8 Colour Choices) on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
nesting-training-table-8-colour-choices,Nesting Training Table (8 Colour Choices),3,nesting-training-table-8-colour-choices-gen-3.jpg,https://v3b.fal.media/files/b/0a97b2cb/aH5quRCd5sDze_RNv6PnL.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/nesting-training-table-8-colour-choices-gen-3.jpg,Nesting Training Table (8 Colour Choices) - Office Setting,"Nesting Training Table (8 Colour Choices) in a bright modern Canadian open-plan office environment, warm natural window light, contemporary neutral decor. No people, no text overlays.",GENERATED
nesting-training-table-8-colour-choices,Nesting Training Table (8 Colour Choices),4,nesting-training-table-8-colour-choices-gen-4.jpg,https://v3b.fal.media/files/b/0a97b2cb/iPIW9MxCsauRcxmtKlZLo.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/nesting-training-table-8-colour-choices-gen-4.jpg,Nesting Training Table (8 Colour Choices) - Detail Close-Up,"Close-up detail shot of Nesting Training Table (8 Colour Choices), shallow depth of field, editorial style, studio lighting, emphasis on material texture and craftsmanship. No people, no text overlays.",GENERATED
newland-bookcases-assembled,Newland Bookcases (Assembled),2,newland-bookcases-assembled-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2cb/V4ZKUAFtXplW-PB6G2Vv8.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/newland-bookcases-assembled-gen-2.jpg,Newland Bookcases (Assembled) - Studio White,"Professional product photography of Newland Bookcases (Assembled) on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
newland-bookcases-assembled,Newland Bookcases (Assembled),3,newland-bookcases-assembled-gen-3.jpg,https://v3b.fal.media/files/b/0a97b2cb/RIhGFYaOmxx2EgULeHYp9.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/newland-bookcases-assembled-gen-3.jpg,Newland Bookcases (Assembled) - Office Setting,"Newland Bookcases (Assembled) in a bright modern Canadian open-plan office environment, warm natural window light, contemporary neutral decor. No people, no text overlays.",GENERATED
newland-bookcases-assembled,Newland Bookcases (Assembled),4,newland-bookcases-assembled-gen-4.jpg,https://v3b.fal.media/files/b/0a97b2cb/zw-nOtDzcogyyH5kSCvvR.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/newland-bookcases-assembled-gen-4.jpg,Newland Bookcases (Assembled) - Detail Close-Up,"Close-up detail shot of Newland Bookcases (Assembled), shallow depth of field, editorial style, studio lighting, emphasis on material texture and craftsmanship. No people, no text overlays.",GENERATED
factor-mesh-seating,Factor Mesh Seating,2,factor-mesh-seating-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2cc/wtUzGiK2sn7e6VZ4TPv5l.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/factor-mesh-seating-gen-2.jpg,Factor Mesh Seating - Studio White,"Professional product photography of Factor Mesh Seating on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
factor-mesh-seating,Factor Mesh Seating,3,factor-mesh-seating-gen-3.jpg,https://v3b.fal.media/files/b/0a97b2cc/JJtWxNWEkj63nfm4Xvq8k.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/factor-mesh-seating-gen-3.jpg,Factor Mesh Seating - Office Setting,"Factor Mesh Seating in a bright modern Canadian open-plan office environment, warm natural window light, contemporary neutral decor. No people, no text overlays.",GENERATED
factor-mesh-seating,Factor Mesh Seating,4,factor-mesh-seating-gen-4.jpg,https://v3b.fal.media/files/b/0a97b2cc/RV8PC_lc6ItNtKpLPwl41.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/factor-mesh-seating-gen-4.jpg,Factor Mesh Seating - Detail Close-Up,"Close-up detail shot of Factor Mesh Seating, shallow depth of field, editorial style, studio lighting, emphasis on material texture and craftsmanship. No people, no text overlays.",GENERATED
mvl3101-avro-mesh-back-synchro-tilter-chair,MVL3101 Avro Mesh Back Synchro-Tilter Chair,2,mvl3101-avro-mesh-back-synchro-tilter-chair-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2cc/mlrtmp9A8FXrn2399SL6A.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/mvl3101-avro-mesh-back-synchro-tilter-chair-gen-2.jpg,MVL3101 Avro Mesh Back Synchro-Tilter Chair - Studio White,"Professional product photography of MVL3101 Avro Mesh Back Synchro-Tilter Chair on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
mvl3101-avro-mesh-back-synchro-tilter-chair,MVL3101 Avro Mesh Back Synchro-Tilter Chair,3,mvl3101-avro-mesh-back-synchro-tilter-chair-gen-3.jpg,https://v3b.fal.media/files/b/0a97b2cc/SN-5guf-Pgv9ai2b-RgIn.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/mvl3101-avro-mesh-back-synchro-tilter-chair-gen-3.jpg,MVL3101 Avro Mesh Back Synchro-Tilter Chair - Office Setting,"MVL3101 Avro Mesh Back Synchro-Tilter Chair in a bright modern Canadian open-plan office environment, warm natural window light, contemporary neutral decor. No people, no text overlays.",GENERATED
mvl3101-avro-mesh-back-synchro-tilter-chair,MVL3101 Avro Mesh Back Synchro-Tilter Chair,4,mvl3101-avro-mesh-back-synchro-tilter-chair-gen-4.jpg,https://v3b.fal.media/files/b/0a97b2cd/-W0MSuO9qLv3uzpLZ0YTN.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/mvl3101-avro-mesh-back-synchro-tilter-chair-gen-4.jpg,MVL3101 Avro Mesh Back Synchro-Tilter Chair - Detail Close-Up,"Close-up detail shot of MVL3101 Avro Mesh Back Synchro-Tilter Chair, shallow depth of field, editorial style, studio lighting, emphasis on material texture and craftsmanship. No people, no text overlays.",GENERATED
table-desk-1,Table Desk,2,table-desk-1-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2cd/yJWO3j5X8Bi0i_9SLU1AP.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/table-desk-1-gen-2.jpg,Table Desk - Studio White,"Professional product photography of Table Desk on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
table-desk-1,Table Desk,3,table-desk-1-gen-3.jpg,https://v3b.fal.media/files/b/0a97b2cd/8kgL__ktzMRkaNwDDX34G.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/table-desk-1-gen-3.jpg,Table Desk - Office Setting,"Table Desk in a bright modern Canadian open-plan office environment, warm natural window light, contemporary neutral decor. No people, no text overlays.",GENERATED
table-desk-1,Table Desk,4,table-desk-1-gen-4.jpg,https://v3b.fal.media/files/b/0a97b2cd/xadokEy71QJJ2SN2TgiGt.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/table-desk-1-gen-4.jpg,Table Desk - Detail Close-Up,"Close-up detail shot of Table Desk, shallow depth of field, editorial style, studio lighting, emphasis on material texture and craftsmanship. No people, no text overlays.",GENERATED
format-high-back-synchro-tilter-with-adjustable-headrest-chair-mvl3192,Format | High Back Synchro-Tilter with Adjustable Headrest Chair MVL3192,2,format-high-back-synchro-tilter-with-adjustable-headrest-chair-mvl3192-gen-2.jpg,https://v3b.fal.media/files/b/0a97b2cd/Ayp8U9AZ1FMT1UKaAWcwy.jpg,/Users/leokatz/Desktop/Office Central/data/generated-clean-images/format-high-back-synchro-tilter-with-adjustable-headrest-chair-mvl3192-gen-2.jpg,Format | High Back Synchro-Tilter with Adjustable Headrest Chair MVL3192 - Studio White,"Professional product photography of Format | High Back Synchro-Tilter with Adjustable Headrest Chair MVL3192 on a clean white studio background, crisp even lighting, slight drop shadow, commercial catalogue style. No people, no text overlays.",GENERATED
